"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000113810",918.429735878976,-1.98566035842832,0.0766078877398354,-25.9197899460658,3.98507948395505e-148,3.54191944013691e-146,"10051","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812507266,0.120040919908217,-25.8986529547566,6.89649728883572e-148,6.09286952092708e-146,"890","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232893399,0.08329078388244,25.8674757098573,1.54742484473122e-147,1.35897060471217e-145,"1909","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759514725,0.0467677329196839,-25.8506778000866,2.39077662946257e-147,2.08719043734265e-145,"10938","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380413992701,0.0563313182849275,25.8080972395066,7.19288029850614e-147,6.24257387789174e-145,"23657","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.0586818302789,0.0411586154534653,-25.7219981433988,6.63385196315194e-146,5.7237340271546e-144,"203068","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351824099341,0.0683097887133886,-25.670087318682,2.52317345658975e-145,2.1643547196817e-143,"7494","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688102385,0.0516721528192918,25.647022791144,4.56407588609899e-145,3.89239165453783e-143,"51429","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251215382312,0.038565640194667,-25.6251733510435,7.99806922782792e-145,6.78181111421685e-143,"302","302","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565285402,0.0413543185472056,-25.58077826011,2.49675089258416e-144,2.10497500966781e-142,"8407","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277603991,0.0634674454083128,25.5755177413728,2.85693568342328e-144,2.39495619734245e-142,"285761","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768726314,0.124227297553708,-25.5096725894167,1.53970462142058e-143,1.2834351403638e-141,"79801","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762592483,0.0405808196140984,25.4710879611149,4.12322866143606e-143,3.4176469477993e-141,"3912","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839027133,0.0710165913486596,25.4605065652092,5.4006236486746e-143,4.45144141410866e-141,"1662","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394133614,0.0634210243025191,25.440994671416,8.88061742422412e-143,7.2791460820557e-141,"1820","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.2641873073055,0.0499551214530809,-25.3064604895988,2.71182096391119e-141,2.21050864649424e-139,"48","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777137647,0.0642144753399843,25.2185782536189,2.50585474845417e-140,2.03139455816993e-138,"2770","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288221885,0.0943256734040185,-25.2136326875937,2.83923123310664e-140,2.28907200072434e-138,"89797","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.5595041545844,0.0620491084882036,-25.1333853552607,2.14734665021605e-139,1.72184524333085e-137,"51474","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424648423,0.0559821200993266,25.1073779269238,4.13125628289864e-139,3.29473271339927e-137,"79094","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411635243,0.0786211036151958,-25.0978938938609,5.24372642244806e-139,4.15945912025799e-137,"9414","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311381307,0.0764403453832773,25.0604978850888,1.34150959617641e-138,1.05842954983886e-136,"901","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345280772,0.070204511768018,25.037756243018,2.37348380727846e-138,1.86267979215885e-136,"55454","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017854898,0.0556427615880906,-24.9831269849573,9.32629692324796e-138,7.28043305849738e-136,"9921","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774580574,0.0455250137238,24.8809973496739,1.19488926279302e-136,9.27862957013062e-135,"10371","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727633,0.088545291128342,-24.8118167468887,6.68401138783517e-136,5.16313633592252e-134,"8508","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074346003,0.102393456215425,-24.7804970868615,1.45499059390016e-135,1.11806933450016e-133,"10486","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903778714,0.046108957674243,24.7366042374078,4.32101302643284e-135,3.30322415502539e-133,"7803","7803","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334361005129,0.123854621125938,-24.733381622769,4.68015432646938e-135,3.55932973880047e-133,"5167","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714131592,0.0797054373326916,24.716345675302,7.13654915790758e-135,5.39962288593684e-133,"1051","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397139474,0.0471548203527701,24.7127221072381,7.8062936357119e-135,5.87622736231089e-133,"4124","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612065383,0.0587754222071253,24.6694292649088,2.27741200664241e-134,1.70563130690366e-132,"5742","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894956265,0.1033198600915,-24.6318466489291,5.76033024228996e-134,4.29231880781546e-132,"10460","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720344774,0.0674223905740279,-24.5846697118784,1.84275696281532e-133,1.36623297635061e-131,"83700","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121459286834,0.0647776273810712,-24.564261724308,3.04531979226674e-133,2.24653241075518e-131,"10611","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054310964165,0.163786564865167,24.486398581857,2.06226406106356e-132,1.51376338094188e-130,"23284","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858196601,0.127266680618881,-24.4189489884831,1.07604412930604e-131,7.85938370484222e-130,"9787","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883912807099,0.0610140106354522,-24.401594200495,1.64482691116295e-131,1.19545695799498e-129,"6731","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041988072,0.0455393831175769,-24.3960357787963,1.88415815000357e-131,1.36268967378199e-129,"2665","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333192012,0.0735280592058837,-24.3797177741457,2.80698084936586e-131,2.02020465617287e-129,"79642","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540596341,0.0777152673586052,-24.3726293473747,3.33738651034446e-131,2.39028158124379e-129,"1264","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.1388580617598,0.087871494686784,-24.3407497435171,7.26431584726566e-131,5.17766744012355e-129,"440","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.08679697721731,0.0858107006219425,-24.3186101744017,1.24600769059928e-130,8.83826801302971e-129,"2060","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561627751,0.0431513606011051,24.2679628565569,4.27341049227802e-130,3.01674155038612e-128,"80781","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601863988,0.10135126424087,-24.200744184213,2.18494907934249e-129,1.53508279602948e-127,"387893","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789895932619,0.074781099371399,24.1758809983161,3.99089474614889e-129,2.79060005140667e-127,"80031","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923573293469,0.0798965345287509,-24.146676001829,8.09179149940696e-129,5.63142885765331e-127,"7112","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284647467,0.0518521047389655,-24.1198086899418,1.54924839794073e-128,1.07312727057359e-126,"84823","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120067571,0.0845080260036236,24.1166584649406,1.67176163516728e-128,1.15257809183449e-126,"8490","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358368587,0.107886183106644,-24.107846888187,2.06826294987433e-128,1.41930937499748e-126,"1062","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183744229,0.0841211179846143,-24.1060970898316,2.15752941419947e-128,1.47371245264347e-126,"26586","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724765717,0.0843251897404064,24.0962072414233,2.73937410478994e-128,1.86252191438114e-126,"23135","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652025659166,0.0679238770625417,-24.0934458892094,2.92817095352829e-128,1.9817538646035e-126,"389136","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579571849,0.106782845563827,-24.0918452971998,3.04349548088792e-128,2.0503987363023e-126,"3832","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.2849364530134,0.0533739685849027,-24.0742160847462,4.65667215871893e-128,3.12293368316996e-126,"2621","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420879553,0.063494265078453,24.0053839021877,2.44313318988627e-127,1.6310401395286e-125,"2247","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757768884,0.0612758541366719,24.0015842848718,2.67685637928283e-127,1.77902428017743e-125,"837","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997390529,0.0505707419038399,23.9114541013579,2.32800746888367e-126,1.54024314779864e-124,"2294","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838805345,0.050735326739201,-23.9067818423307,2.60365719486641e-126,1.71492670772585e-124,"214","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759634828,0.20058934525642,23.8923338137518,3.67966235782566e-126,2.41287726343821e-124,"2893","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643111729,0.07735613223666,23.8499053374717,1.01493274485486e-125,6.62580429981797e-124,"3566","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627952378,0.0645646598443248,-23.8228821034976,1.93496363729021e-125,1.25764112354977e-123,"23039","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.497270459885,0.0628971093232637,-23.8050758770119,2.95905732179115e-125,1.91482156691696e-123,"7913","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742148080744,0.10165055831138,-23.7816842422282,5.16764191062092e-125,3.32940562224022e-123,"9493","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.11916996011509,0.0470619449342506,23.7807842765246,5.27963243347121e-125,3.38676943145366e-123,"79572","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258396431,0.0523204597134583,23.7035872917856,3.31128581499325e-124,2.11492255040738e-122,"5764","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.6110910590942,0.0680399171084727,23.6786158414291,5.98938098266908e-124,3.80893650940947e-122,"5364","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821343323,0.128306142161085,-23.6338507444652,1.73024352352642e-123,1.09562287322355e-121,"699","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827155229006,0.0386345648007805,-23.627214644089,2.02456847885271e-123,1.27651638192277e-121,"7431","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109966485233,0.051294702022114,-23.6106189744548,2.99824904861532e-123,1.88239006226683e-121,"493","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.9472699787068,0.0824915531531355,-23.6056893618178,3.36899873862894e-123,2.10619522837845e-121,"2119","2119","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043253928494,0.0923899176710919,-23.6003299304507,3.8241665875177e-123,2.38066471865975e-121,"9411","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967533124231,0.0673979767652305,-23.5863954311221,5.31583850924525e-123,3.29537316661363e-121,"387882","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072911999,0.0411329191809751,-23.5554658459577,1.10346175279101e-122,6.8119141007023e-121,"90411","90411","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000188229",4439.01233276079,-1.17289193018337,0.0497935161206744,-23.5551136284667,1.11267137777901e-122,6.84014729489645e-121,"10383","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665802001638,0.047921695200521,-23.5103957675548,3.19309817514347e-122,1.95481205294883e-120,"826","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426747886,0.0818341350411856,23.4961152398221,4.4693186511508e-122,2.72480691649087e-120,"8325","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160809296,0.0741982441909041,23.485213526206,5.776436013236e-122,3.50722374235736e-120,"196","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269399599,0.135565738264643,-23.4844934623597,5.87512907688222e-122,3.55252681968526e-120,"55165","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.987803436205796,0.0420932441058244,23.4670303320507,8.85896130237784e-122,5.33490265531766e-120,"120","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208683856,0.11659049690927,-23.4610209180871,1.0203081232196e-121,6.11936018291947e-120,"10615","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.673011799603,0.0713119456670527,-23.4604705278145,1.03359250748471e-121,6.17393678357467e-120,"25923","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258973686295,0.0508599229830272,-23.4485163742961,1.36878989127955e-121,8.14319599029777e-120,"55740","55740","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802309724345,0.0643482369913381,23.4353444282622,1.86500320353284e-121,1.10507057288849e-119,"4097","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143336956977,0.0663293028086152,-23.3898639647433,5.4195587556563e-121,3.19840679523812e-119,"90861","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501666739,0.140991825566645,23.3794761038062,6.91279269508693e-121,4.06340013638695e-119,"4324","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686026017,0.0524738517126947,-23.373486417111,7.95377616615765e-121,4.6567465696623e-119,"6747","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286372457197,0.0699908947567809,23.3296592399081,2.21746633200494e-120,1.29314222381031e-118,"2115","2115","ETS variant transcription factor 1"
"ENSG00000144959",842.046399250896,-1.7549194764827,0.0752295058971902,-23.3275422396234,2.32993955027796e-120,1.35338299703941e-118,"57552","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690163022116,0.134608555726566,23.3038800044273,4.04934575464636e-120,2.34290381427657e-118,"79839","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047367434,0.129060251774162,-23.277193654722,7.5476507274534e-120,4.3499233919081e-118,"81624","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369421061,0.0986860203283239,23.2764852262599,7.67337582407518e-120,4.40517458787569e-118,"54800","54800","kelch like family member 24"
"ENSG00000135862",16125.5325914207,-0.798603373047052,0.034358378737109,-23.2433369210322,1.66132935304105e-119,9.50048576541382e-118,"3915","3915","laminin subunit gamma 1"
